review_text,moderation_hate,moderation_threatening,moderation_harassment,moderation_ok,moderation_sexual,moderation_sexual_minors,moderation_self_harm,moderation_violence,moderation_graphic_violence,no_propaganda,propaganda,not_sensational,sensational,lean_left,lean_center,lean_right,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral,not_toxic,toxic,irony,non_irony,non_abusive,abusive,non_suicidal,suicidal,agreeableness,openness,conscientiousness,extraversion,neuroticism,negative_sentiment,neutral_sentiment,positive_sentiment,non_offensive,offensive,empathy,no_distortion,personalization,emotional_reasoning,overgeneralizing,labeling,should_statements,catastrophizing,reward_fallacy,not_action_decision,action_decision,severely_depressed,moderately_depressed,not_depressed,non_nsfw,nsfw,jailbreak_benign,jailbreak,refutation,non_refutation,non_sarcasm,sarcasm,bias_racial,bias_religious,bias_gender,bias_age,bias_nationality,bias_sexuality,bias_socioeconomic,bias_educational,bias_disability,bias_political,bias_physical,good_vibes,no_vibes,bad_vibes,non_namecalling,namecalling,non_rejection,rejection,fear_mongering,non_fear_mongering,flattery,social_cold,social_arrogant_calculating,social_aloof_introverted,social_assured_dominant,social_unassuming_ingenuous,social_unassured_submissive,social_warm_agreeable,social_gregarious_extraverted,social_not_available,not_joke,joke,comm_communion,comm_agency,comm_none,gibberish_clean,gibberish_mild,gibberish_noise,gibberish_word_salad,male,female
Professor Silva has been my favorite professor at FIU so far! He is so sweet and has a great sense of humor keeping the class interesting. If you follow his instructions and do you part you will definitely pass the class. He puts you in groups and that's very helpful. Has great reviews for the midterm and final!,0.0019026719965040684,2.6884174440056086e-4,5.716680316254497e-4,0.9935817718505859,6.07066962402314e-4,3.707271534949541e-4,0.0012435226235538721,8.836575434543192e-4,5.699943867512047e-4,0.99852752685546875,0.001472399104386568,0.9999697208404541,3.0326928026624955e-5,0.3119659423828125,0.1492277979850769,0.5388062596321106,0.9602019190788269,3.393992956262082e-4,1.0153452603844926e-4,2.918448008131236e-4,0.022279761731624603,0.001706812996417284,1.5794001228641719e-4,1.4748606190551072e-4,2.396064082859084e-4,1.5860094572417438e-4,4.734430694952607e-4,4.624839129974134e-5,2.213638617831748e-5,5.798240308649838e-4,4.0836679545463994e-5,8.528406033292413e-4,3.627125988714397e-5,0.0018952882383018732,0.0022331865038722754,2.507764111214783e-5,0.004376514349132776,5.63931418582797e-4,5.963697331026196e-4,1.997138897422701e-4,3.674129402497783e-5,8.691220136824995e-5,8.142337173921987e-5,0.002228323370218277,0.9997405409812927,2.5950936833396554e-4,0.8777286410331726,0.1222713440656662,0.9912900924682617,0.008709902875125408,0.996787428855896,0.003212540876120329,0.2272196263074875,0.13526469469070435,0.2052852064371109,0.15708930790424347,0.2751412093639374,0.004788882564753294,0.01291562058031559,0.9822955131530762,0.9962207674980164,0.003779294900596142,0.6851170659065247,0.4434376060962677,0.009098835289478302,0.003059214446693659,0.010686669498682022,0.5308865308761597,0.0012506496859714389,6.847232580184937e-4,8.957702084444463e-4,0.23834989964962006,0.761650025844574,0.005016720853745937,0.018220635131001472,0.9767627120018005,0.9165232181549072,0.0834767296910286,0.9966796636581421,0.0033203314524143934,0.9996418952941895,3.581510973162949e-4,0.991643488407135,0.008356497623026371,5.724349175579846e-4,8.875809726305306e-5,6.692526221740991e-5,1.3662624405696988e-4,0.00514305429533124,1.6083114314824343e-4,3.286877472419292e-4,0.993064820766449,2.100023557431996e-4,1.0535058390814811e-4,1.2259880895726383e-4,0.15278224647045135,0.8416564464569092,0.005561290308833122,0.9997426867485046,2.573411329649389e-4,0.9999713897705078,2.8577780540217645e-5,1.3877474884793628e-6,0.9999985694885254,0.9996656179428101,0.048057444393634796,0.05942607671022415,0.04890081658959389,0.052668385207653046,0.06428071111440659,0.05366967245936394,0.15713931620121002,0.5005757212638855,0.015281853266060352,0.9075195789337158,0.09248046576976776,0.9855980277061462,0.010958249680697918,0.0034436641726642847,0.9308179020881653,0.06661909818649292,6.175007438287139e-4,0.0019455221481621265,0.9999998807907104,6.813349529011248e-8
"Professor Duarte is great. I enjoyed taking this class and learned so much from it. At the beginning, you might think it's complected but it will keep getting easier. He responses to emails very quickly. I would take him again for sure!",0.001589735853485763,2.7106725610792637e-4,5.473584751598537e-4,0.9932752847671509,7.084465469233692e-4,3.882859309669584e-4,0.0016150047304108739,9.575364529155195e-4,6.47196953650564e-4,0.9992200136184692,7.799783488735557e-4,0.9999403953552246,5.9559813962550834e-5,0.4525764584541321,0.17038866877555847,0.37703490257263184,0.443042516708374,0.01015883032232523,3.1052151462063193e-4,9.07723035197705e-4,0.026432562619447708,0.003710197051987052,4.908218397758901e-4,3.3824407728388906e-4,8.406490669585764e-4,4.775451961904764e-4,9.808201575651765e-4,1.2834409426432103e-4,1.223816943820566e-4,0.005116488318890333,1.7519385437481105e-4,0.004227849654853344,2.1359841048251837e-4,0.47013238072395325,0.0025354737881571054,2.0847120322287083e-4,0.013976690359413624,0.004509962163865566,0.002272411249577999,0.004542019218206406,1.3556807243730873e-4,3.2747135264799e-4,3.3051392529159784e-4,0.003354727989062667,0.9997770190238953,2.2302688739728183e-4,0.9138091206550598,0.08619090914726257,0.9909349083900452,0.0090651148930192,0.9916091561317444,0.008390829898416996,0.22102229297161102,0.23712874948978424,0.17030790448188782,0.2286999225616455,0.1428411304950714,0.00569021375849843,0.012935924343764782,0.9813738465309143,0.9963248372077942,0.003675140906125307,0.684296190738678,0.8975041508674622,0.002689868677407503,0.0016272582579404116,0.019045652821660042,0.0553743913769722,0.005293704103678465,0.010988226160407066,0.007476715836673975,0.5544291138648987,0.44557085633277893,0.005056908819824457,0.02435995824635029,0.9705830812454224,0.6944277882575989,0.30557218194007874,0.9956629872322083,0.004337008576840162,0.0010488899424672127,0.9989510774612427,0.991692304611206,0.008307665586471558,0.003162189619615674,1.827629457693547e-4,2.2840207384433597e-4,5.379386711865664e-4,0.012970716692507267,5.224606720730662e-4,0.001365556730888784,0.9795311689376831,9.028568165376782e-4,3.168010734952986e-4,2.790458966046572e-4,0.2276564985513687,0.7681359052658081,0.004207536578178406,0.9996463060379028,3.536288277246058e-4,0.9999748468399048,2.513838990125805e-5,0.037514135241508484,0.9624858498573303,0.9996187686920166,0.042163651436567307,0.055183377116918564,0.061887260526418686,0.05852707475423813,0.09403785318136215,0.08846773207187653,0.17724350094795227,0.4109320044517517,0.011557575315237045,0.689189076423645,0.31081095337867737,0.983121931552887,0.012151587754487991,0.004726503975689411,0.9518712162971497,0.04587894678115845,5.997393745929003e-4,0.0016501304926350713,0.9999998807907104,1.3223601058598433e-7
He is a good teacher. Some of us try to blame our professors for our misery. You need to read.,0.010978912934660912,7.475487655028701e-4,0.0019355954136699438,0.9741858243942261,0.001093644299544394,8.731341222301126e-4,0.0059000300243496895,0.0028255372308194637,0.0014597034314647317,0.0024246915709227324,0.9975753426551819,0.9998082518577576,1.9181794777978212e-4,0.3325815200805664,0.18452690541744232,0.48289158940315247,0.8703491687774658,2.2703448485117406e-4,0.0015952239045873284,0.009296716190874577,0.04478604719042778,0.0059355818666517735,8.184505277313292e-4,5.33097016159445e-4,7.40127288736403e-4,0.012505477294325829,0.014304269105196,0.0010817289585247636,0.00034034522832371294,2.5668833404779434e-4,3.6624286440201104e-4,0.001033036969602108,5.453519406728446e-4,3.7151857395656407e-4,6.230016006156802e-4,2.4997981381602585e-4,0.003840163815766573,9.084726916626096e-4,0.005733932368457317,5.942321731708944e-4,4.4259493006393313e-4,0.004931262694299221,1.5428989718202502e-4,0.01743604987859726,0.9996059536933899,3.940564638469368e-4,0.5513837337493896,0.4486162066459656,0.9693785309791565,0.030621536076068878,0.9120762348175049,0.08792376518249512,0.16784274578094482,0.2546933889389038,0.1894778311252594,0.22108548879623413,0.16690057516098022,0.21133457124233246,0.36613091826438904,0.4225344657897949,0.9887108206748962,0.01128919143229723,0.6792821288108826,0.15869618952274323,0.019849782809615135,0.0018110419623553753,0.15668067336082458,0.6416799426078796,0.0068329861387610435,0.013996206223964691,4.532262100838125e-4,0.8171070218086243,0.18289296329021454,0.0030750776641070843,0.05122075974941254,0.9457041025161743,0.448616087436676,0.551383912563324,0.9945711493492126,0.005428884644061327,0.004059239290654659,0.9959408044815063,0.9923005104064941,0.007699515670537949,8.585411706008017e-4,4.323991743149236e-5,5.717187304981053e-4,1.45720288855955e-4,0.0015947390347719193,1.0613404447212815e-4,4.610274627339095e-4,0.9951125979423523,5.778335616923869e-4,2.9999528123880737e-5,4.985130508430302e-4,0.0028068083338439465,0.00661817379295826,0.9905750751495361,0.9996923208236694,3.0775953200645745e-4,0.9997195601463318,2.8040341567248106e-4,0.9999997615814209,1.879207047750242e-7,0.9994400143623352,0.3101130723953247,0.16358479857444763,0.04592213034629822,0.20568235218524933,0.05994569882750511,0.09699472039937973,0.06429371237754822,0.034439314156770706,0.019024142995476723,0.9949468970298767,0.005053082015365362,0.8369896411895752,0.13928155601024628,0.023728854954242706,0.9826343655586243,0.014889754354953766,7.331796805374324e-4,0.0017426880076527596,0.9999980926513672,1.9617100406321697e-6
"The course itself was easy, there was only one assignment due every week, and a discussion. It was completely online, but look ahead of the assignments because some of them require viewing an in-person music performance and writing about the experience.",0.0015561591135337949,2.7497258270159364e-4,4.757727147080004e-4,0.9935398697853088,6.245188415050507e-4,4.0778444963507354e-4,0.0015925240004435182,9.082355536520481e-4,6.201367941685021e-4,0.9994446635246277,5.553081282414496e-4,0.999972939491272,2.7056266844738275e-5,0.5681815147399902,0.21751046180725098,0.2143080234527588,0.0022488797549158335,2.924641303252429e-4,1.563715486554429e-4,0.0014111170312389731,0.18938545882701874,0.006201994605362415,8.95220204256475e-4,4.926750552840531e-4,0.001296894857659936,7.707457989454269e-4,0.0014963583089411259,1.5351720503531396e-4,1.2020080612273887e-4,0.0013290192000567913,3.7425372283905745e-4,9.148735553026199e-4,1.1102834832854569e-4,0.001300896517932415,2.2580874792765826e-4,3.564939252100885e-4,0.021112872287631035,5.17759588547051e-4,0.019393693655729294,0.0019192270701751113,1.5033055387903005e-4,2.982084406539798e-4,2.5556341279298067e-4,0.7468180656433105,0.9997345805168152,2.654653217177838e-4,0.8824744820594788,0.1175255998969078,0.9907174706459045,0.00928256195038557,0.9919459223747253,0.008054063655436039,0.30472883582115173,0.2002490758895874,0.156236931681633,0.1732889711856842,0.16549624502658844,0.009935769252479076,0.26741182804107666,0.7226524353027344,0.9962739944458008,0.0037259983364492655,0.6796187162399292,0.7690334916114807,0.008947297930717468,6.347106536850333e-4,0.131694033741951,0.05263512581586838,0.0019978478085249662,0.027504660189151764,0.007552883122116327,0.18178214132785797,0.8182178139686584,0.0031846691854298115,0.0187396127730608,0.9780756831169128,0.9071440696716309,0.09285593032836914,0.9953984618186951,0.0046015409752726555,0.9999738931655884,2.6086670914082788e-5,0.9940099716186523,0.00599003816023469,4.584599519148469e-4,9.651434083934873e-5,4.748378414660692e-4,0.0033188292291015387,6.463095196522772e-4,3.7205067928880453e-4,1.915755565278232e-4,0.9940668344497681,2.2361766605172306e-4,4.725125108961947e-5,1.0366808419348672e-4,0.02316160500049591,0.939589262008667,0.0372491255402565,0.9997679591178894,2.3201048315968364e-4,0.9999547004699707,4.5342661906033754e-5,1.7742738123160962e-7,0.9999998807907104,5.542556173168123e-4,0.024064626544713974,0.05928194150328636,0.04183921962976456,0.06264937669038773,0.1770710051059723,0.14800497889518738,0.35575032234191895,0.12053792923688889,0.010800558142364025,0.7754560112953186,0.2245440036058426,0.9101467728614807,0.08111697435379028,0.008736200630664825,0.9145613312721252,0.08325638622045517,5.810386501252651e-4,0.00160131324082613,0.9999997615814209,2.3359869771866215e-7
"This was an early morning class, so maybe it took her a few hours to get her head in the game, but her examples always seemed kinda off. A lot of us didn't really get her, it seems like she had a vague interest in how well we did. I have to say she was better one on one.",0.0019219417590647936,3.914977132808417e-4,8.390002767555416e-4,0.98897385597229,9.228127310052514e-4,5.643764161504805e-4,0.0037984922528266907,0.0015266898553818464,0.0010612420737743378,0.999056875705719,9.431478101760149e-4,0.9999696016311646,3.0424955184571445e-5,0.4231503903865814,0.2168489396572113,0.3600006103515625,0.00660638976842165,1.583397388458252e-4,2.6003093807958066e-4,0.006675007287412882,0.015531303361058235,3.252806782256812e-4,0.0019933232106268406,2.946935419458896e-4,4.5799254439771175e-4,0.0367424301803112,0.012226023711264133,5.221005412749946e-4,5.846736021339893e-4,2.5995157193392515e-4,1.3953405141364783e-4,6.546462536789477e-4,1.7777930770535022e-4,2.9151703347451985e-4,2.635126584209502e-4,1.740631414577365e-4,0.003058980219066143,3.8300902815535665e-4,0.022938372567296028,5.196555284783244e-4,3.7772516952827573e-4,9.976382134482265e-4,4.4668038026429713e-4,0.886939287185669,0.999636173248291,3.638171765487641e-4,0.9199883341789246,0.08001168817281723,0.9913769960403442,0.00862295925617218,0.9960730075836182,0.003926962148398161,0.1678001582622528,0.2035921961069107,0.2701370418071747,0.21831253170967102,0.14015807211399078,0.5063315629959106,0.4316062331199646,0.062062159180641174,0.9960344433784485,0.003965515643358231,0.6830976605415344,0.03345068171620369,0.0034600042272359133,1.1634743714239448e-4,0.06759052723646164,0.008589058183133602,0.021015822887420654,0.8613864183425903,0.004391109570860863,0.8262739777565002,0.17372603714466095,0.0032737781293690205,0.03167419880628586,0.96505206823349,0.06378790736198425,0.9362120628356934,0.9956803321838379,0.004319697618484497,0.9971569776535034,0.0028430302627384663,0.9733753204345703,0.026624713093042374,1.2157492164988071e-4,9.423299161426257e-6,0.9992873072624207,3.296386785223149e-5,9.562566265230998e-5,2.626064269861672e-5,3.709353040903807e-5,9.581334597896785e-5,1.6977984341792762e-4,8.661460014991462e-6,1.1556579556781799e-4,0.0617813803255558,0.24040697515010834,0.6978116631507874,0.9994198083877563,5.801751976832747e-4,0.9999041557312012,9.585201041772962e-5,2.3722406695014797e-5,0.9999762773513794,0.40070682764053345,0.017131157219409943,0.02780732326209545,0.1771012395620346,0.020102176815271378,0.17896178364753723,0.1745167225599289,0.23145045340061188,0.15315057337284088,0.019778570160269737,0.15323224663734436,0.8467677235603333,0.9790806174278259,0.010966343805193901,0.009952977299690247,0.9435850381851196,0.05422530695796013,6.645718240179121e-4,0.0015250606229528785,3.897289570886642e-5,0.9999610185623169
"Don't be scared by what people say, Zellmer is great and really wants to see students succeed. Yes, Sunday quizzes aren't the best but they help to prep for exams, and yes there are a lot of emails every day. He covers a lot in lecture so skipping is gonna set you back big time. He's tough but he also clearly loves teaching.",0.001643885625526309,2.608208160381764e-4,5.306140519678593e-4,0.9937337040901184,6.048610084690154e-4,3.650747530627996e-4,0.001374432467855513,9.060240117833018e-4,5.805660621263087e-4,0.9957483410835266,0.004251654725521803,0.9999613761901855,3.8638147088931873e-5,0.4997764527797699,0.1759251207113266,0.3242984712123871,0.6632101535797119,1.2576156586874276e-4,0.001284232595935464,0.00375681952573359,0.1785360723733902,0.06251092255115509,5.673702107742429e-4,4.7831772826611996e-4,0.003921380266547203,0.004038703627884388,0.010522724129259586,5.057660746388137e-4,1.5233762678690255e-4,0.0012001626892015338,0.0014123318251222372,0.0011217042338103056,4.5771204167976975e-4,9.429631172679365e-4,0.010133207775652409,7.219307008199394e-4,0.017409387975931168,0.002681694459170103,0.0037468888331204653,0.0013475646264851093,4.011933342553675e-4,0.002220591064542532,1.9637450168374926e-4,0.026395786553621292,0.9996805191040039,3.194590099155903e-4,0.7760424613952637,0.22395746409893036,0.9914417862892151,0.00855820532888174,0.9977604150772095,0.002239607274532318,0.13063283264636993,0.25550729036331177,0.22830305993556976,0.19608540832996368,0.18947142362594604,0.03502717241644859,0.152653306722641,0.8123195767402649,0.9964473843574524,0.003552589798346162,0.6855490207672119,0.006617697887122631,0.004638276528567076,1.6346704796887934e-4,0.050326842814683914,0.02764926478266716,0.002919822232797742,0.9030565619468689,0.0046281772665679455,0.3599003255367279,0.6400997042655945,0.0034776979591697454,0.015929747372865677,0.9805926084518433,0.9134153127670288,0.08658464252948761,0.9969325065612793,0.0030674694571644068,7.652928616153076e-6,0.99999237060546875,0.9927858710289001,0.007214148063212633,3.912434622179717e-4,0.0011808862909674644,6.822014693170786e-4,0.3734951615333557,0.004310131072998047,0.001048242673277855,0.009136290289461613,0.6064742207527161,7.617968367412686e-4,7.689762860536575e-4,0.0017508941236883402,0.03240997716784477,0.831464946269989,0.13612505793571472,0.9993460774421692,6.539124296978116e-4,0.9998452663421631,1.5468015044461936e-4,2.439535364828771e-7,0.9999997615814209,0.9993695616722107,0.05462335795164108,0.05949292704463005,0.06738480925559998,0.055034466087818146,0.07044555246829987,0.07349234819412231,0.1619701087474823,0.43875932693481445,0.018797142431139946,0.9935395121574402,0.006460465025156736,0.9835367798805237,0.013367989100515842,0.0030952473171055317,0.9413669109344482,0.05690435320138931,5.106779281049967e-4,0.0012180361663922668,1,3.713380891667839e-8
"Professor Soffer, while at times can be a bit unclear, did a great job of teaching linear algebra. She uses PowerPoint, which is not as bad as it may seem. Tests and quizzes are straightforward and fair. As long as you attend class, take notes, and do practice problems (i.e. the homework), you will find the class easy.",0.0015473923413082957,2.519993286114186e-4,4.501669609453529e-4,0.9942611455917358,5.608705105260015e-4,3.394294180907309e-4,0.0012730078306049109,7.768839132040739e-4,5.390172591432929e-4,0.9986737966537476,0.0013262471184134483,0.9999707937240601,2.917616984632332e-5,0.3778882324695587,0.22928185760974884,0.39282992482185364,0.5375640392303467,2.675720024853945e-4,2.5415924028493464e-4,0.0014064834685996175,0.32963865995407104,0.006042919587343931,0.0013519474305212498,8.044993737712502e-4,9.072643588297069e-4,9.401501738466322e-4,0.0035630722995847464,2.0098198729101568e-4,7.881328201619908e-5,0.0010499672498553991,2.0533679344225675e-4,0.006171009503304958,1.2704863911494613e-4,0.001054134569130838,6.349280010908842e-4,9.047257481142879e-5,0.03440110757946968,0.0014319763286039233,0.006118987686932087,9.439365239813924e-4,1.6549705469515175e-4,2.6769936084747314e-4,3.554995928425342e-4,0.06396189332008362,0.9997724890708923,2.27530108531937e-4,0.8490907549858093,0.15090927481651306,0.9911606907844543,0.00883934274315834,0.9976048469543457,0.0023951707407832146,0.22296950221061707,0.1636614203453064,0.2279680073261261,0.2604409456253052,0.12496010959148407,0.014892768114805222,0.1409747451543808,0.8441324234008789,0.9964117407798767,0.003588320454582572,0.6831833124160767,0.03998482599854469,0.005172285251319408,0.004931329283863306,0.11606277525424957,0.0831105038523674,0.06759095191955566,0.677513599395752,0.005633764434605837,0.20433273911476135,0.7956672310829163,0.007162170950323343,0.024862367659807205,0.9679754376411438,0.7786905169487,0.22130945324897766,0.9912021160125732,0.0087978420779109,1.5028941561467946e-4,0.9998496770858765,0.9953625202178955,0.004637452773749828,0.002763777505606413,7.442491187248379e-5,0.05683402344584465,4.225556331221014e-4,0.003656158922240138,2.84895533695817e-4,1.9280784181319177e-4,0.9348090291023254,3.3357986831106246e-4,1.0041773930424824e-4,5.281965131871402e-4,0.077788807451725,0.8465132713317871,0.07569796591997147,0.9995591044425964,4.408695094753057e-4,0.9999659061431885,3.406757605262101e-5,4.0870617112886976e-7,0.9999996423721313,0.9991826415061951,0.03546154499053955,0.09319840371608734,0.017592014744877815,0.19918780028820038,0.12231988459825516,0.074399434030056,0.3456074595451355,0.10206972062587738,0.010163658298552036,0.8124139904975891,0.18758605420589447,0.9824942946434021,0.014285802841186523,0.0032199081033468246,0.9711452722549438,0.027536913752555847,3.8358193705789745e-4,9.34345240239054e-4,2.0318640991945358e-8,1
"Do not take this genetics class. There are plenty of other professors that truly care about your success. Fischer is not one of them. Lectures are completely conceptual, while exams (make up your whole grade) are all application. She provides zero study/review resources and only assigns homework (not for a grade). She gives zero partial credit. ",0.0017353823641315103,2.4204124929383397e-4,5.159790744073689e-4,0.9943230152130127,5.120112327858806e-4,3.091656544711441e-4,0.0010528276907280087,7.775063277222216e-4,5.321472999639809e-4,0.9974775910377502,0.0025224655400961637,0.9999574422836304,4.258667104295455e-5,0.5495526194572449,0.19860707223415375,0.2518402934074402,0.003236440708860755,4.844812210649252e-4,0.007111937738955021,0.042249031364917755,0.06861627846956253,0.10419680178165436,9.051261004060507e-4,4.851113772019744e-4,0.0013148424914106727,0.004037909209728241,0.21519310772418976,8.789066923782229e-4,4.083010135218501e-4,4.41232870798558e-4,4.478149057831615e-4,0.0026615688111633062,4.2293971637263894e-4,0.001061963033862412,0.0010823343181982636,3.974041319452226e-4,0.0047088204883039,5.402211681939662e-4,0.008375516161322594,0.001790131675079465,4.890912096016109e-4,0.0017385102109983563,2.1306410781107843e-4,0.5265111327171326,0.9993757605552673,6.242626695893705e-4,0.30251792073249817,0.6974821090698242,0.9914531707763672,0.008546868339180946,0.9886670708656311,0.011332940310239792,0.24684423208236694,0.17851334810256958,0.15708182752132416,0.1881529986858368,0.22940760850906372,0.9022053480148315,0.08792122453451157,0.009873427450656891,0.9964662790298462,0.003533711191266775,0.6838476061820984,0.04025847464799881,0.009998164139688015,3.0349980806931853e-4,0.029613060876727104,0.015392191708087921,0.032712969928979874,0.8163073658943176,0.055414218455553055,0.1601267158985138,0.8398732542991638,0.013437284156680107,0.07722092419862747,0.9093418121337891,0.5257430672645569,0.4742569029331207,0.9844779968261719,0.015522030182182789,1.133664591179695e-5,0.9999886751174927,0.9927335977554321,0.007266353815793991,0.007382960990071297,2.848064177669585e-4,0.3191610276699066,2.884493151213974e-4,0.034832026809453964,5.666385986842215e-4,4.1004380909726024e-4,0.6353145837783813,4.895288730040193e-4,2.837961947079748e-4,9.86124505288899e-4,0.002789714140817523,0.031076647341251373,0.9661336541175842,0.9995530247688293,4.470019193831831e-4,0.9993348717689514,6.651525036431849e-4,5.886698417612024e-8,1,0.0014102241257205606,0.05810736492276192,0.09919305145740509,0.010319464839994907,0.47425514459609985,0.1096518337726593,0.086811065673828125,0.13415102660655975,0.01939881592988968,0.008112291805446148,0.99097740650177,0.009022633545100689,0.012044080533087254,0.9695871472358704,0.018368804827332497,0.39264175295829773,0.604408323764801,6.764712161384523e-4,0.002273396821692586,7.576493885608215e-7,0.9999992847442627
The class itself is very easy. She is a wonderful teacher and is always there if you need help! Her class is never boring (unlike most math classes) thanks to her quirky personality. I would recommend her for any math class you need to take at UCF. Great teacher!,0.0018813667120411992,2.7618667809292674e-4,5.574279348365963e-4,0.9935024380683899,6.77461561281234e-4,3.8071253220550716e-4,0.0011889827437698841,9.516366408206522e-4,5.837634089402854e-4,0.2587447166442871,0.7412552833557129,0.9999665021896362,3.3505475585116073e-5,0.42601072788238525,0.19128389656543732,0.3827053904533386,0.851582407951355,1.0404878412373364e-4,1.5141117910388857e-4,5.492189084179699e-4,0.007523362524807453,6.578398169949651e-4,2.784726384561509e-4,2.3355765733867884e-4,1.9157203496433794e-4,2.8462737100198865e-4,9.306628489866853e-4,1.4975498197600245e-4,5.162778325029649e-5,4.2258502799086273e-4,8.020746463444084e-5,0.13133367896080017,6.284481787588447e-5,3.77477117581293e-4,3.2794984872452915e-4,2.525380659790244e-5,0.0011217312421649694,4.4672409421764314e-4,8.437232463620603e-4,1.9988561689388007e-4,8.384740795008838e-5,2.0330036932136863e-4,1.6108661657199264e-4,0.0016211076872423291,0.9997796416282654,2.20323825487867e-4,0.9279657602310181,0.0720343142747879,0.9915704727172852,0.00842954684048891,0.9980600476264954,0.0019399787997826934,0.15306657552719116,0.1950341910123825,0.200715109705925,0.2533710300922394,0.19781307876110077,0.004227576311677694,0.01837819069623947,0.9773942232131958,0.9959062337875366,0.004093732684850693,0.6859831213951111,0.7626567482948303,0.006247838027775288,4.6700879465788603e-4,0.0518440417945385,0.015328872948884964,0.009077448397874832,0.12304426729679108,0.03133383393287659,0.46650978922843933,0.5334901809692383,0.004818894900381565,0.014816871844232082,0.9803643226623535,0.910637617111206,0.08936242759227753,0.9966418743133545,0.0033581547904759645,0.9450101852416992,0.05498981103301048,0.9941775798797607,0.005822401959449053,0.013061251491308212,1.8907236517407e-4,0.554922878742218,4.1265980689786375e-4,0.02717636711895466,8.273448911495507e-4,8.855138439685106e-4,0.3988947570323944,0.0020253420807421207,6.648279668297619e-5,0.0015383514109998941,0.5425898432731628,0.44664937257766724,0.010760792531073093,0.9996066689491272,3.933415573555976e-4,0.9999699592590332,3.008794374181889e-5,0.009360810741782188,0.9906392097473145,0.9996254444122314,0.08820132911205292,0.06166744604706764,0.08330126851797104,0.0580378957092762,0.061406031250953674,0.05621063709259033,0.1066293865442276,0.46120116114616394,0.023344796150922775,0.823510468006134,0.17648954689502716,0.9854271411895752,0.011159517802298069,0.003413390601053834,0.9741460084915161,0.02295045182108879,7.903449004516006e-4,0.002113159280270338,2.6895486371358857e-5,0.9999730587005615
Took too long to grade research papers and barely responded to emails. There was a total of 6 six papers that had to be turned in and only of them was posted by the end of the semester.,0.0017525709699839354,2.8982534422539175e-4,5.193074466660619e-4,0.993511974811554,5.258866003714502e-4,3.7784999585710466e-4,0.0014944507274776697,8.631686796434224e-4,6.650099530816078e-4,0.9931168556213379,0.006883069407194853,0.9999384880065918,6.15610770182684e-5,0.46777665615081787,0.2157008945941925,0.316522479057312,8.857440552674234e-4,5.463404231704772e-4,0.002894901903346181,0.12579721212387085,0.00492688175290823,4.366696812212467e-4,0.0014786269748583436,8.134085219353437e-4,0.0018726460402831435,0.4124281406402588,0.03126876428723335,0.0024760854430496693,0.0038697950076311827,6.305442657321692e-4,3.269742301199585e-4,5.148956552147865e-4,5.120401037856936e-4,7.166605209931731e-4,3.615104069467634e-4,7.653303327970207e-4,0.0018219677731394768,2.989635686390102e-4,0.015885546803474426,6.81706122122705e-4,0.0013097573537379503,0.009950298815965652,0.0015179748879745603,0.37501057982444763,0.9997084736824036,2.914473006967455e-4,0.8307002782821655,0.16929976642131805,0.9911126494407654,0.0088873989880085,0.9852837324142456,0.014716302044689655,0.21254883706569672,0.22088587284088135,0.12678004801273346,0.22292713820934296,0.21685810387134552,0.8895422220230103,0.10346576571464539,0.006992108654230833,0.9958283305168152,0.004171700216829777,0.6782875061035156,0.22918051481246948,0.03281437233090401,0.0012671927688643336,0.2815326154232025,0.14668798446655273,0.1192404106259346,0.18740496039390564,0.0018719949293881655,0.10082729160785675,0.8991727232933044,0.005221412517130375,0.06487853825092316,0.929900050163269,0.9741277098655701,0.025872329249978065,0.9953775405883789,0.004622408654540777,0.9999778270721436,2.211406535934657e-5,0.754996120929718,0.24500390887260437,6.147673120722175e-4,1.7699964519124478e-4,3.874245157931e-4,0.23747733235359192,0.0011696062283590436,2.1814349747728556e-4,9.85278282314539e-4,0.7581831812858582,1.3629945169668645e-4,1.0065477545140311e-4,5.502499407157302e-4,0.013655728660523891,0.174923837184906,0.8114204406738281,0.99973064661026,2.693794958759099e-4,0.9998519420623779,1.4800405187997967e-4,1.7936494600689912e-7,0.9999997615814209,3.9116357220336795e-4,0.06946512311697006,0.10245727002620697,0.08413348346948624,0.11264578253030777,0.17511692643165588,0.2790958285331726,0.12640199065208435,0.03866599500179291,0.012017541565001011,0.5546638369560242,0.4453361928462982,0.020709188655018806,0.7561879754066467,0.22310280799865723,0.2390516847372055,0.7492932677268982,0.0018042955780401826,0.00985066406428814,0.999998927116394,1.0809687864821171e-6
